,Stn_code,Date,State,City,Location,Agency,Area,SO2,NO2,PM10
689,745,8/22/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,38,105
690,745,8/24/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,70
691,745,8/28/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,74
692,745,9/6/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,35,91
693,745,9/9/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,95
694,745,9/10/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,97
695,745,9/11/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,94
696,745,9/15/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,74
697,745,9/19/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,86
698,745,9/22/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,109
699,745,9/25/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,99
700,745,9/28/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,39,98
701,745,10/6/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,22,84
702,745,10/9/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,90
703,745,10/11/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,99
704,745,10/15/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,97
705,745,10/17/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,94
706,745,10/19/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,26,85
707,745,10/23/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,9,35,146
708,745,10/25/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,24,73
709,745,10/28/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,86
710,745,11/3/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,27,79
711,745,11/6/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,140
712,745,11/9/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,40,110
713,745,11/11/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,33,122
714,745,11/15/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,99
715,745,11/19/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,103
716,745,11/22/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,35,139
717,745,11/25/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,100
718,745,11/28/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,105
719,745,12/3/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,98
720,745,12/6/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,31,129
721,745,12/9/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,28,164
722,745,12/11/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,34,156
723,745,12/15/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,6,31,93
724,745,12/19/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,25,95
725,745,12/22/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,29,149
726,745,12/25/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,39,146
727,745,12/28/2014,Telangana,Hyderabad,"Industrial Association office, IDA, Jeedimetla",Andhra Pradesh State Pollution Control Board,Industrial Area,5,32,152
728,152,1/2/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,26,119
729,152,1/6/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,24,123
730,152,1/8/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,21,92
731,152,1/16/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",12,26,90
732,152,1/21/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,15,57
733,152,1/24/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,25,112
734,152,1/28/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,20,86
735,152,1/30/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,18,91
736,152,2/10/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,18,103
737,152,2/12/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,17,79
738,152,2/14/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,22,55
739,152,2/19/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,19,73
740,152,2/23/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,28,70
741,152,2/25/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,12,67
742,152,3/4/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,20,130
743,152,3/6/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,6,94
744,152,3/7/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,21,57
745,152,3/10/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,12,52
746,152,3/12/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,19,71
747,152,3/18/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",5,15,98
748,152,3/21/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,20,87
749,152,3/25/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",21,14,70
750,152,3/27/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",27,23,71
751,152,4/2/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",13,23,99
752,152,4/4/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,20,96
753,152,4/8/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,23,93
754,152,4/10/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,32,108
755,152,4/15/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,28,114
756,152,4/21/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",18,27,89
757,152,4/24/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,18,86
758,152,4/28/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,24,113
759,152,5/5/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",14,18,45
760,152,5/7/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,19,29
761,152,5/12/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",20,19,75
762,152,5/15/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,20,91
763,152,5/20/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,18,77
764,152,5/24/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,30,114
765,152,5/27/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,29,47
766,152,5/29/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,28,60
767,152,6/4/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,16,62
768,152,6/6/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,29,76
769,152,6/10/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",15,20,24
770,152,6/12/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,18,30
771,152,6/16/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,31,32
772,152,6/19/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",9,34,48
773,152,6/23/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",7,20,52
774,152,6/25/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",10,12,46
775,152,7/2/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",8,25,78
776,152,7/4/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,30,65
777,152,7/8/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,18,24
778,152,7/10/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,17,24
779,152,7/14/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,15,49
780,152,7/16/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,15,31
781,152,7/23/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,18,34
782,152,8/1/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,30,29
783,152,8/5/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,18,25
784,152,8/7/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,25,51
785,152,8/11/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",3,27,41
786,152,8/13/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",4,11,32
787,152,8/21/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",6,15,28
788,152,8/24/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",11,18,50
789,152,8/27/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,20,23
790,152,9/2/2014,Telangana,Hyderabad,"ABIDS Circle General Post Office Building, Hyderabad",National Environmental Engineering Research Institute,"Residential, Rural and other Areas",2,43,28
